image_id,label,variety,age,image_path,is_valid
107294.jpg,hispa,AndraPonni,65,hispa/107294.jpg,0
102847.jpg,downy_mildew,KarnatakaPonni,50,downy_mildew/102847.jpg,0
102819.jpg,dead_heart,Onthanel,70,dead_heart/102819.jpg,0
104809.jpg,bacterial_leaf_streak,ADT45,60,bacterial_leaf_streak/104809.jpg,0
106318.jpg,bacterial_panicle_blight,Ponni,80,bacterial_panicle_blight/106318.jpg,0
101468.jpg,dead_heart,ADT45,70,dead_heart/101468.jpg,0
101335.jpg,blast,ADT45,70,blast/101335.jpg,0
107240.jpg,blast,Onthanel,50,blast/107240.jpg,0
106344.jpg,bacterial_panicle_blight,ADT45,68,bacterial_panicle_blight/106344.jpg,0
100086.jpg,brown_spot,ADT45,65,brown_spot/100086.jpg,0
107472.jpg,bacterial_leaf_blight,ADT45,72,bacterial_leaf_blight/107472.jpg,0
109544.jpg,hispa,Onthanel,70,hispa/109544.jpg,0
108307.jpg,dead_heart,AndraPonni,65,dead_heart/108307.jpg,0
110113.jpg,dead_heart,ADT45,72,dead_heart/110113.jpg,0
103009.jpg,normal,ADT45,60,normal/103009.jpg,0
104673.jpg,dead_heart,ADT45,70,dead_heart/104673.jpg,0
107175.jpg,normal,ADT45,60,normal/107175.jpg,0
105921.jpg,brown_spot,ADT45,55,brown_spot/105921.jpg,0
107881.jpg,blast,KarnatakaPonni,75,blast/107881.jpg,0
107652.jpg,normal,ADT45,70,normal/107652.jpg,0
101964.jpg,bacterial_panicle_blight,ADT45,68,bacterial_panicle_blight/101964.jpg,0
103792.jpg,hispa,AndraPonni,65,hispa/103792.jpg,0
103799.jpg,blast,KarnatakaPonni,75,blast/103799.jpg,0
108223.jpg,normal,ADT45,60,normal/108223.jpg,0
104603.jpg,brown_spot,ADT45,70,brown_spot/104603.jpg,0
100025.jpg,normal,ADT45,50,normal/100025.jpg,0
102797.jpg,downy_mildew,AtchayaPonni,45,downy_mildew/102797.jpg,0
101624.jpg,blast,ADT45,67,blast/101624.jpg,0
104479.jpg,bacterial_leaf_streak,Zonal,70,bacterial_leaf_streak/104479.jpg,0
101524.jpg,downy_mildew,KarnatakaPonni,50,downy_mildew/101524.jpg,0
108216.jpg,downy_mildew,ADT45,70,downy_mildew/108216.jpg,0
103669.jpg,blast,KarnatakaPonni,75,blast/103669.jpg,0
110030.jpg,normal,ADT45,65,normal/110030.jpg,0
106754.jpg,bacterial_leaf_blight,ADT45,72,bacterial_leaf_blight/106754.jpg,0
103155.jpg,brown_spot,ADT45,55,brown_spot/103155.jpg,0
107321.jpg,brown_spot,ADT45,45,brown_spot/107321.jpg,0
105410.jpg,brown_spot,KarnatakaPonni,75,brown_spot/105410.jpg,0
103196.jpg,dead_heart,KarnatakaPonni,75,dead_heart/103196.jpg,0
104931.jpg,downy_mildew,ADT45,68,downy_mildew/104931.jpg,0
101628.jpg,blast,KarnatakaPonni,75,blast/101628.jpg,0
109050.jpg,normal,ADT45,70,normal/109050.jpg,0
107331.jpg,normal,Ponni,60,normal/107331.jpg,0
105190.jpg,hispa,ADT45,45,hispa/105190.jpg,0
106713.jpg,bacterial_leaf_blight,ADT45,72,bacterial_leaf_blight/106713.jpg,0
104349.jpg,hispa,AtchayaPonni,65,hispa/104349.jpg,0
100265.jpg,blast,KarnatakaPonni,75,blast/100265.jpg,0
104624.jpg,brown_spot,KarnatakaPonni,75,brown_spot/104624.jpg,0
106547.jpg,brown_spot,KarnatakaPonni,70,brown_spot/106547.jpg,0
108154.jpg,brown_spot,KarnatakaPonni,50,brown_spot/108154.jpg,0
102322.jpg,normal,ADT45,70,normal/102322.jpg,0
103634.jpg,bacterial_leaf_streak,Zonal,70,bacterial_leaf_streak/103634.jpg,0
107829.jpg,bacterial_leaf_blight,ADT45,55,bacterial_leaf_blight/107829.jpg,0
109205.jpg,dead_heart,Ponni,80,dead_heart/109205.jpg,0
106789.jpg,hispa,ADT45,50,hispa/106789.jpg,0
104500.jpg,hispa,AndraPonni,65,hispa/104500.jpg,0
106969.jpg,blast,ADT45,50,blast/106969.jpg,0
105541.jpg,blast,Zonal,70,blast/105541.jpg,0
106413.jpg,bacterial_leaf_blight,ADT45,72,bacterial_leaf_blight/106413.jpg,0
100158.jpg,brown_spot,ADT45,55,brown_spot/100158.jpg,0
104685.jpg,normal,ADT45,60,normal/104685.jpg,0
108776.jpg,tungro,ADT45,60,tungro/108776.jpg,0
108893.jpg,bacterial_panicle_blight,Ponni,80,bacterial_panicle_blight/108893.jpg,0
106981.jpg,blast,ADT45,70,blast/106981.jpg,0
100336.jpg,tungro,ADT45,72,tungro/100336.jpg,0
106440.jpg,hispa,Onthanel,70,hispa/106440.jpg,0
104591.jpg,hispa,ADT45,70,hispa/104591.jpg,0
102527.jpg,brown_spot,ADT45,55,brown_spot/102527.jpg,0
110266.jpg,hispa,AtchayaPonni,65,hispa/110266.jpg,0
101994.jpg,downy_mildew,ADT45,70,downy_mildew/101994.jpg,0
110300.jpg,normal,ADT45,60,normal/110300.jpg,0
104695.jpg,brown_spot,ADT45,50,brown_spot/104695.jpg,0
109958.jpg,dead_heart,ADT45,70,dead_heart/109958.jpg,0
106337.jpg,tungro,ADT45,60,tungro/106337.jpg,0
102466.jpg,blast,KarnatakaPonni,75,blast/102466.jpg,0
103315.jpg,tungro,ADT45,60,tungro/103315.jpg,0
106070.jpg,dead_heart,ADT45,75,dead_heart/106070.jpg,0
105453.jpg,dead_heart,IR20,70,dead_heart/105453.jpg,0
105570.jpg,bacterial_leaf_blight,ADT45,65,bacterial_leaf_blight/105570.jpg,0
103152.jpg,brown_spot,ADT45,70,brown_spot/103152.jpg,0
109220.jpg,hispa,AtchayaPonni,65,hispa/109220.jpg,0
104917.jpg,tungro,ADT45,67,tungro/104917.jpg,0
101882.jpg,hispa,ADT45,45,hispa/101882.jpg,0
104542.jpg,normal,ADT45,50,normal/104542.jpg,0
106137.jpg,normal,ADT45,65,normal/106137.jpg,0
100009.jpg,brown_spot,KarnatakaPonni,75,brown_spot/100009.jpg,0
106152.jpg,normal,RR,70,normal/106152.jpg,0
109997.jpg,normal,ADT45,50,normal/109997.jpg,0
109983.jpg,tungro,ADT45,60,tungro/109983.jpg,0
104928.jpg,tungro,ADT45,72,tungro/104928.jpg,0
103406.jpg,bacterial_panicle_blight,ADT45,77,bacterial_panicle_blight/103406.jpg,0
104805.jpg,normal,Onthanel,70,normal/104805.jpg,0
110310.jpg,normal,Ponni,55,normal/110310.jpg,0
101088.jpg,normal,ADT45,70,normal/101088.jpg,0
106792.jpg,normal,ADT45,70,normal/106792.jpg,0
107009.jpg,tungro,ADT45,60,tungro/107009.jpg,0
108796.jpg,bacterial_leaf_blight,ADT45,72,bacterial_leaf_blight/108796.jpg,0
103246.jpg,blast,KarnatakaPonni,75,blast/103246.jpg,0
102714.jpg,normal,ADT45,70,normal/102714.jpg,0
108282.jpg,hispa,AtchayaPonni,65,hispa/108282.jpg,0
106059.jpg,blast,KarnatakaPonni,75,blast/106059.jpg,0
100014.jpg,tungro,ADT45,72,tungro/100014.jpg,0
110336.jpg,tungro,ADT45,72,tungro/110336.jpg,0
107706.jpg,tungro,ADT45,70,tungro/107706.jpg,0
103554.jpg,blast,KarnatakaPonni,75,blast/103554.jpg,0
107718.jpg,dead_heart,IR20,70,dead_heart/107718.jpg,0
102364.jpg,hispa,AtchayaPonni,65,hispa/102364.jpg,0
103275.jpg,bacterial_leaf_streak,Zonal,70,bacterial_leaf_streak/103275.jpg,0
108884.jpg,bacterial_leaf_blight,ADT45,55,bacterial_leaf_blight/108884.jpg,0
107421.jpg,hispa,Onthanel,70,hispa/107421.jpg,0
100602.jpg,normal,ADT45,50,normal/100602.jpg,0
107030.jpg,normal,ADT45,50,normal/107030.jpg,0
107055.jpg,downy_mildew,ADT45,70,downy_mildew/107055.jpg,0
110063.jpg,blast,KarnatakaPonni,75,blast/110063.jpg,0
110066.jpg,downy_mildew,Onthanel,70,downy_mildew/110066.jpg,0
103778.jpg,brown_spot,ADT45,72,brown_spot/103778.jpg,0
101470.jpg,normal,ADT45,50,normal/101470.jpg,0
108963.jpg,blast,AtchayaPonni,65,blast/108963.jpg,0
107715.jpg,blast,ADT45,70,blast/107715.jpg,0
100024.jpg,tungro,ADT45,45,tungro/100024.jpg,0
109942.jpg,blast,ADT45,70,blast/109942.jpg,0
102813.jpg,blast,Zonal,70,blast/102813.jpg,0
108513.jpg,tungro,ADT45,60,tungro/108513.jpg,0
106042.jpg,tungro,ADT45,67,tungro/106042.jpg,0
102052.jpg,blast,KarnatakaPonni,75,blast/102052.jpg,0
107656.jpg,dead_heart,Ponni,80,dead_heart/107656.jpg,0
107171.jpg,downy_mildew,ADT45,55,downy_mildew/107171.jpg,0
100542.jpg,bacterial_leaf_blight,ADT45,72,bacterial_leaf_blight/100542.jpg,0
105652.jpg,normal,ADT45,50,normal/105652.jpg,0
106783.jpg,dead_heart,ADT45,67,dead_heart/106783.jpg,0
106509.jpg,hispa,ADT45,45,hispa/106509.jpg,0
107889.jpg,blast,ADT45,55,blast/107889.jpg,0
103483.jpg,blast,ADT45,70,blast/103483.jpg,0
101315.jpg,hispa,AtchayaPonni,65,hispa/101315.jpg,0
102678.jpg,tungro,ADT45,60,tungro/102678.jpg,0
103883.jpg,normal,ADT45,70,normal/103883.jpg,0
104391.jpg,bacterial_leaf_streak,Zonal,70,bacterial_leaf_streak/104391.jpg,0
108219.jpg,hispa,ADT45,45,hispa/108219.jpg,0
101623.jpg,normal,ADT45,80,normal/101623.jpg,0
104459.jpg,tungro,ADT45,45,tungro/104459.jpg,0
106166.jpg,hispa,ADT45,50,hispa/106166.jpg,0
110047.jpg,brown_spot,ADT45,67,brown_spot/110047.jpg,0
109857.jpg,dead_heart,ADT45,72,dead_heart/109857.jpg,0
110124.jpg,hispa,ADT45,50,hispa/110124.jpg,0
104291.jpg,normal,ADT45,70,normal/104291.jpg,0
109244.jpg,downy_mildew,AtchayaPonni,45,downy_mildew/109244.jpg,0
104457.jpg,blast,KarnatakaPonni,75,blast/104457.jpg,0
110020.jpg,brown_spot,ADT45,70,brown_spot/110020.jpg,0
108080.jpg,tungro,ADT45,57,tungro/108080.jpg,0
109477.jpg,blast,ADT45,70,blast/109477.jpg,0
103806.jpg,blast,ADT45,70,blast/103806.jpg,0
104204.jpg,brown_spot,ADT45,70,brown_spot/104204.jpg,0
109567.jpg,brown_spot,ADT45,70,brown_spot/109567.jpg,0
101383.jpg,hispa,ADT45,45,hispa/101383.jpg,0
107599.jpg,bacterial_panicle_blight,ADT45,70,bacterial_panicle_blight/107599.jpg,0
106175.jpg,normal,ADT45,60,normal/106175.jpg,0
106842.jpg,tungro,ADT45,65,tungro/106842.jpg,0
102343.jpg,dead_heart,AndraPonni,65,dead_heart/102343.jpg,0
107334.jpg,bacterial_leaf_streak,Onthanel,50,bacterial_leaf_streak/107334.jpg,0
109124.jpg,blast,ADT45,70,blast/109124.jpg,0
104089.jpg,normal,ADT45,60,normal/104089.jpg,0
102345.jpg,normal,ADT45,67,normal/102345.jpg,0
100612.jpg,hispa,AtchayaPonni,65,hispa/100612.jpg,0
103070.jpg,bacterial_leaf_blight,ADT45,72,bacterial_leaf_blight/103070.jpg,0
105370.jpg,blast,KarnatakaPonni,75,blast/105370.jpg,0
103715.jpg,blast,ADT45,70,blast/103715.jpg,0
103057.jpg,dead_heart,KarnatakaPonni,75,dead_heart/103057.jpg,0
108576.jpg,tungro,ADT45,60,tungro/108576.jpg,0
104568.jpg,downy_mildew,Onthanel,70,downy_mildew/104568.jpg,0
104167.jpg,brown_spot,ADT45,70,brown_spot/104167.jpg,0
106010.jpg,dead_heart,ADT45,70,dead_heart/106010.jpg,0
103336.jpg,blast,KarnatakaPonni,50,blast/103336.jpg,0
104696.jpg,blast,ADT45,70,blast/104696.jpg,0
109117.jpg,normal,Ponni,60,normal/109117.jpg,0
106519.jpg,tungro,ADT45,60,tungro/106519.jpg,0
102865.jpg,bacterial_leaf_streak,KarnatakaPonni,70,bacterial_leaf_streak/102865.jpg,0
105697.jpg,tungro,ADT45,70,tungro/105697.jpg,0
101437.jpg,tungro,AtchayaPonni,50,tungro/101437.jpg,0
107548.jpg,dead_heart,ADT45,70,dead_heart/107548.jpg,0
107452.jpg,dead_heart,Onthanel,50,dead_heart/107452.jpg,0
109651.jpg,hispa,AtchayaPonni,65,hispa/109651.jpg,0
107519.jpg,bacterial_panicle_blight,ADT45,70,bacterial_panicle_blight/107519.jpg,0
107868.jpg,dead_heart,ADT45,70,dead_heart/107868.jpg,0
108718.jpg,blast,IR20,50,blast/108718.jpg,0
102677.jpg,blast,KarnatakaPonni,50,blast/102677.jpg,0
107619.jpg,bacterial_leaf_blight,ADT45,55,bacterial_leaf_blight/107619.jpg,0
106939.jpg,hispa,Zonal,70,hispa/106939.jpg,0
106537.jpg,normal,ADT45,70,normal/106537.jpg,0
108777.jpg,blast,KarnatakaPonni,75,blast/108777.jpg,0
105548.jpg,normal,ADT45,60,normal/105548.jpg,0
105450.jpg,normal,ADT45,70,normal/105450.jpg,0
108672.jpg,normal,ADT45,60,normal/108672.jpg,0
104750.jpg,brown_spot,ADT45,72,brown_spot/104750.jpg,0
100116.jpg,dead_heart,ADT45,70,dead_heart/100116.jpg,0
108127.jpg,hispa,ADT45,55,hispa/108127.jpg,0
103801.jpg,normal,Ponni,60,normal/103801.jpg,0
101515.jpg,hispa,AtchayaPonni,65,hispa/101515.jpg,0
109245.jpg,dead_heart,ADT45,70,dead_heart/109245.jpg,0
103980.jpg,hispa,ADT45,70,hispa/103980.jpg,0
107430.jpg,blast,KarnatakaPonni,75,blast/107430.jpg,0
104729.jpg,hispa,ADT45,60,hispa/104729.jpg,0
106382.jpg,hispa,ADT45,45,hispa/106382.jpg,0
101851.jpg,dead_heart,ADT45,70,dead_heart/101851.jpg,0
104984.jpg,brown_spot,ADT45,65,brown_spot/104984.jpg,0
108931.jpg,blast,KarnatakaPonni,75,blast/108931.jpg,0
106183.jpg,hispa,AndraPonni,65,hispa/106183.jpg,0
110051.jpg,blast,Ponni,47,blast/110051.jpg,0
103250.jpg,downy_mildew,Onthanel,70,downy_mildew/103250.jpg,0
109160.jpg,hispa,Zonal,70,hispa/109160.jpg,0
103280.jpg,hispa,ADT45,70,hispa/103280.jpg,0
101043.jpg,normal,ADT45,70,normal/101043.jpg,0
104680.jpg,normal,ADT45,60,normal/104680.jpg,0
108890.jpg,blast,KarnatakaPonni,75,blast/108890.jpg,0
104951.jpg,tungro,ADT45,72,tungro/104951.jpg,0
104027.jpg,tungro,ADT45,70,tungro/104027.jpg,0
100476.jpg,blast,Ponni,55,blast/100476.jpg,0
100882.jpg,dead_heart,ADT45,67,dead_heart/100882.jpg,0
105319.jpg,brown_spot,ADT45,72,brown_spot/105319.jpg,0
108167.jpg,hispa,ADT45,70,hispa/108167.jpg,0
105744.jpg,hispa,AtchayaPonni,65,hispa/105744.jpg,0
102442.jpg,bacterial_leaf_streak,Zonal,70,bacterial_leaf_streak/102442.jpg,0
109865.jpg,downy_mildew,Surya,45,downy_mildew/109865.jpg,0
102713.jpg,blast,ADT45,70,blast/102713.jpg,0
106239.jpg,hispa,AtchayaPonni,65,hispa/106239.jpg,0
108998.jpg,brown_spot,ADT45,72,brown_spot/108998.jpg,0
103101.jpg,normal,ADT45,60,normal/103101.jpg,0
104757.jpg,blast,AndraPonni,45,blast/104757.jpg,0
103049.jpg,hispa,ADT45,50,hispa/103049.jpg,0
106389.jpg,tungro,ADT45,45,tungro/106389.jpg,0
105079.jpg,dead_heart,ADT45,75,dead_heart/105079.jpg,0
107905.jpg,blast,KarnatakaPonni,75,blast/107905.jpg,0
109796.jpg,hispa,ADT45,50,hispa/109796.jpg,0
106313.jpg,dead_heart,ADT45,75,dead_heart/106313.jpg,0
105990.jpg,blast,ADT45,70,blast/105990.jpg,0
106538.jpg,bacterial_panicle_blight,ADT45,67,bacterial_panicle_blight/106538.jpg,0
101354.jpg,bacterial_panicle_blight,ADT45,68,bacterial_panicle_blight/101354.jpg,0
105945.jpg,blast,KarnatakaPonni,75,blast/105945.jpg,0
101007.jpg,blast,ADT45,60,blast/101007.jpg,0
104961.jpg,normal,Ponni,60,normal/104961.jpg,0
109228.jpg,tungro,ADT45,70,tungro/109228.jpg,0
101563.jpg,normal,ADT45,57,normal/101563.jpg,0
109952.jpg,normal,ADT45,60,normal/109952.jpg,0
102593.jpg,normal,ADT45,60,normal/102593.jpg,0
105872.jpg,normal,ADT45,70,normal/105872.jpg,0
109295.jpg,hispa,ADT45,70,hispa/109295.jpg,0
104140.jpg,downy_mildew,ADT45,60,downy_mildew/104140.jpg,0
101092.jpg,normal,Ponni,55,normal/101092.jpg,0
104008.jpg,dead_heart,ADT45,70,dead_heart/104008.jpg,0
108168.jpg,brown_spot,ADT45,70,brown_spot/108168.jpg,0
104520.jpg,normal,ADT45,60,normal/104520.jpg,0
102888.jpg,normal,ADT45,70,normal/102888.jpg,0
106674.jpg,downy_mildew,ADT45,66,downy_mildew/106674.jpg,0
106954.jpg,normal,ADT45,67,normal/106954.jpg,0
105438.jpg,hispa,ADT45,50,hispa/105438.jpg,0
104869.jpg,tungro,Ponni,45,tungro/104869.jpg,0
108807.jpg,brown_spot,ADT45,70,brown_spot/108807.jpg,0
104996.jpg,hispa,ADT45,70,hispa/104996.jpg,0
104717.jpg,tungro,ADT45,70,tungro/104717.jpg,0
109815.jpg,normal,ADT45,60,normal/109815.jpg,0
101879.jpg,brown_spot,ADT45,45,brown_spot/101879.jpg,0
105253.jpg,brown_spot,ADT45,72,brown_spot/105253.jpg,0
104449.jpg,normal,ADT45,50,normal/104449.jpg,0
106086.jpg,downy_mildew,ADT45,60,downy_mildew/106086.jpg,0
107691.jpg,normal,ADT45,60,normal/107691.jpg,0
102169.jpg,tungro,ADT45,60,tungro/102169.jpg,0
108291.jpg,blast,KarnatakaPonni,75,blast/108291.jpg,0
107001.jpg,tungro,ADT45,67,tungro/107001.jpg,0
104813.jpg,blast,ADT45,70,blast/104813.jpg,0
106560.jpg,blast,Onthanel,70,blast/106560.jpg,0
101554.jpg,blast,Zonal,70,blast/101554.jpg,0
109483.jpg,normal,ADT45,70,normal/109483.jpg,0
109001.jpg,brown_spot,ADT45,60,brown_spot/109001.jpg,0
103745.jpg,blast,ADT45,50,blast/103745.jpg,0
104986.jpg,hispa,ADT45,50,hispa/104986.jpg,0
101096.jpg,downy_mildew,Onthanel,70,downy_mildew/101096.jpg,0
100429.jpg,hispa,ADT45,60,hispa/100429.jpg,0
110087.jpg,dead_heart,Ponni,80,dead_heart/110087.jpg,0
107419.jpg,dead_heart,ADT45,80,dead_heart/107419.jpg,0
110076.jpg,hispa,Onthanel,70,hispa/110076.jpg,0
105179.jpg,tungro,ADT45,70,tungro/105179.jpg,0
104555.jpg,tungro,ADT45,70,tungro/104555.jpg,0
109583.jpg,normal,ADT45,57,normal/109583.jpg,0
102020.jpg,normal,ADT45,67,normal/102020.jpg,0
105497.jpg,blast,AtchayaPonni,50,blast/105497.jpg,0
107499.jpg,dead_heart,ADT45,65,dead_heart/107499.jpg,0
104359.jpg,tungro,ADT45,60,tungro/104359.jpg,0
104096.jpg,bacterial_leaf_streak,Onthanel,50,bacterial_leaf_streak/104096.jpg,0
104289.jpg,tungro,AtchayaPonni,50,tungro/104289.jpg,0
104419.jpg,bacterial_leaf_streak,ADT45,68,bacterial_leaf_streak/104419.jpg,0
108053.jpg,brown_spot,KarnatakaPonni,75,brown_spot/108053.jpg,0
104057.jpg,dead_heart,ADT45,75,dead_heart/104057.jpg,0
109689.jpg,hispa,AtchayaPonni,65,hispa/109689.jpg,0
103127.jpg,bacterial_leaf_blight,KarnatakaPonni,50,bacterial_leaf_blight/103127.jpg,0
105060.jpg,hispa,ADT45,68,hispa/105060.jpg,0
105618.jpg,hispa,ADT45,50,hispa/105618.jpg,0
106049.jpg,normal,ADT45,70,normal/106049.jpg,0
110178.jpg,bacterial_leaf_streak,Onthanel,50,bacterial_leaf_streak/110178.jpg,0
101852.jpg,hispa,AndraPonni,65,hispa/101852.jpg,0
103432.jpg,blast,ADT45,70,blast/103432.jpg,0
107245.jpg,blast,ADT45,67,blast/107245.jpg,0
107424.jpg,normal,Ponni,60,normal/107424.jpg,0
109122.jpg,tungro,ADT45,45,tungro/109122.jpg,0
102952.jpg,hispa,AtchayaPonni,65,hispa/102952.jpg,0
104656.jpg,normal,ADT45,50,normal/104656.jpg,0
106351.jpg,hispa,ADT45,70,hispa/106351.jpg,0
109419.jpg,brown_spot,ADT45,45,brown_spot/109419.jpg,0
103594.jpg,tungro,AtchayaPonni,50,tungro/103594.jpg,0
104879.jpg,normal,ADT45,70,normal/104879.jpg,0
100839.jpg,hispa,AndraPonni,65,hispa/100839.jpg,0
102458.jpg,hispa,AndraPonni,65,hispa/102458.jpg,0
107603.jpg,normal,ADT45,70,normal/107603.jpg,0
102084.jpg,normal,ADT45,60,normal/102084.jpg,0
103733.jpg,bacterial_panicle_blight,ADT45,70,bacterial_panicle_blight/103733.jpg,0
107815.jpg,blast,KarnatakaPonni,75,blast/107815.jpg,0
102849.jpg,tungro,ADT45,45,tungro/102849.jpg,0
108135.jpg,downy_mildew,ADT45,60,downy_mildew/108135.jpg,0
108382.jpg,blast,ADT45,45,blast/108382.jpg,0
109621.jpg,hispa,AtchayaPonni,65,hispa/109621.jpg,0
105106.jpg,normal,ADT45,60,normal/105106.jpg,0
106226.jpg,dead_heart,ADT45,70,dead_heart/106226.jpg,0
102712.jpg,hispa,Zonal,70,hispa/102712.jpg,0
110391.jpg,brown_spot,ADT45,70,brown_spot/110391.jpg,0
100468.jpg,tungro,ADT45,45,tungro/100468.jpg,0
104513.jpg,blast,ADT45,70,blast/104513.jpg,0
100594.jpg,dead_heart,RR,70,dead_heart/100594.jpg,0
108761.jpg,blast,AtchayaPonni,50,blast/108761.jpg,0
107729.jpg,blast,KarnatakaPonni,75,blast/107729.jpg,0
109355.jpg,normal,Ponni,60,normal/109355.jpg,0
100836.jpg,brown_spot,ADT45,50,brown_spot/100836.jpg,0
102654.jpg,dead_heart,ADT45,75,dead_heart/102654.jpg,0
101006.jpg,blast,Ponni,47,blast/101006.jpg,0
106278.jpg,normal,ADT45,70,normal/106278.jpg,0
107076.jpg,blast,AndraPonni,45,blast/107076.jpg,0
106242.jpg,tungro,ADT45,72,tungro/106242.jpg,0
106573.jpg,dead_heart,ADT45,70,dead_heart/106573.jpg,0
110361.jpg,dead_heart,AndraPonni,65,dead_heart/110361.jpg,0
104275.jpg,dead_heart,AndraPonni,65,dead_heart/104275.jpg,0
105577.jpg,hispa,ADT45,45,hispa/105577.jpg,0
100243.jpg,bacterial_panicle_blight,Ponni,80,bacterial_panicle_blight/100243.jpg,0
101212.jpg,blast,KarnatakaPonni,75,blast/101212.jpg,0
106369.jpg,dead_heart,ADT45,72,dead_heart/106369.jpg,0
108573.jpg,brown_spot,ADT45,45,brown_spot/108573.jpg,0
109080.jpg,bacterial_panicle_blight,ADT45,68,bacterial_panicle_blight/109080.jpg,0
103971.jpg,blast,ADT45,70,blast/103971.jpg,0
100628.jpg,normal,ADT45,57,normal/100628.jpg,0
103508.jpg,brown_spot,ADT45,50,brown_spot/103508.jpg,0
106850.jpg,blast,ADT45,60,blast/106850.jpg,0
109699.jpg,blast,ADT45,50,blast/109699.jpg,0
106873.jpg,dead_heart,ADT45,70,dead_heart/106873.jpg,0
100820.jpg,brown_spot,ADT45,70,brown_spot/100820.jpg,0
108156.jpg,brown_spot,KarnatakaPonni,75,brown_spot/108156.jpg,0
107626.jpg,hispa,ADT45,50,hispa/107626.jpg,0
101086.jpg,tungro,ADT45,70,tungro/101086.jpg,0
104564.jpg,brown_spot,ADT45,70,brown_spot/104564.jpg,0
108817.jpg,bacterial_leaf_blight,ADT45,50,bacterial_leaf_blight/108817.jpg,0
110212.jpg,downy_mildew,ADT45,60,downy_mildew/110212.jpg,0
100315.jpg,normal,ADT45,50,normal/100315.jpg,0
101772.jpg,blast,KarnatakaPonni,75,blast/101772.jpg,0
107586.jpg,tungro,ADT45,67,tungro/107586.jpg,0
104980.jpg,bacterial_panicle_blight,ADT45,75,bacterial_panicle_blight/104980.jpg,0
105849.jpg,normal,ADT45,60,normal/105849.jpg,0
108896.jpg,dead_heart,AndraPonni,65,dead_heart/108896.jpg,0
106728.jpg,hispa,ADT45,50,hispa/106728.jpg,0
109162.jpg,bacterial_panicle_blight,ADT45,70,bacterial_panicle_blight/109162.jpg,0
100008.jpg,dead_heart,ADT45,72,dead_heart/100008.jpg,0
101807.jpg,normal,ADT45,60,normal/101807.jpg,0
101279.jpg,tungro,ADT45,70,tungro/101279.jpg,0
101228.jpg,downy_mildew,KarnatakaPonni,50,downy_mildew/101228.jpg,0
104236.jpg,tungro,ADT45,45,tungro/104236.jpg,0
104298.jpg,tungro,ADT45,67,tungro/104298.jpg,0
106853.jpg,bacterial_leaf_blight,Zonal,70,bacterial_leaf_blight/106853.jpg,0
106020.jpg,normal,ADT45,70,normal/106020.jpg,0
106746.jpg,blast,ADT45,60,blast/106746.jpg,0
107695.jpg,downy_mildew,KarnatakaPonni,50,downy_mildew/107695.jpg,0
100414.jpg,bacterial_panicle_blight,ADT45,70,bacterial_panicle_blight/100414.jpg,0
102749.jpg,normal,ADT45,67,normal/102749.jpg,0
102743.jpg,blast,ADT45,70,blast/102743.jpg,0
109831.jpg,bacterial_leaf_blight,ADT45,60,bacterial_leaf_blight/109831.jpg,0
106406.jpg,downy_mildew,ADT45,70,downy_mildew/106406.jpg,0
106331.jpg,dead_heart,KarnatakaPonni,75,dead_heart/106331.jpg,0
101231.jpg,normal,ADT45,72,normal/101231.jpg,0
103584.jpg,brown_spot,ADT45,70,brown_spot/103584.jpg,0
108183.jpg,bacterial_leaf_blight,ADT45,65,bacterial_leaf_blight/108183.jpg,0
106186.jpg,normal,ADT45,50,normal/106186.jpg,0
106641.jpg,blast,ADT45,70,blast/106641.jpg,0
108771.jpg,blast,KarnatakaPonni,75,blast/108771.jpg,0
103842.jpg,downy_mildew,ADT45,60,downy_mildew/103842.jpg,0
106826.jpg,hispa,AndraPonni,65,hispa/106826.jpg,0
110125.jpg,blast,KarnatakaPonni,75,blast/110125.jpg,0
104728.jpg,normal,ADT45,60,normal/104728.jpg,0
105070.jpg,dead_heart,AndraPonni,65,dead_heart/105070.jpg,0
103551.jpg,hispa,ADT45,57,hispa/103551.jpg,0
108781.jpg,dead_heart,ADT45,67,dead_heart/108781.jpg,0
108194.jpg,tungro,ADT45,60,tungro/108194.jpg,0
103225.jpg,blast,KarnatakaPonni,75,blast/103225.jpg,0
108637.jpg,dead_heart,ADT45,67,dead_heart/108637.jpg,0
100769.jpg,tungro,ADT45,70,tungro/100769.jpg,0
102187.jpg,normal,Ponni,60,normal/102187.jpg,0
103936.jpg,blast,Ponni,47,blast/103936.jpg,0
104116.jpg,tungro,ADT45,60,tungro/104116.jpg,0
100682.jpg,tungro,ADT45,70,tungro/100682.jpg,0
100725.jpg,downy_mildew,Zonal,55,downy_mildew/100725.jpg,0
107349.jpg,tungro,ADT45,45,tungro/107349.jpg,0
104181.jpg,bacterial_leaf_streak,Onthanel,50,bacterial_leaf_streak/104181.jpg,0
101494.jpg,dead_heart,ADT45,65,dead_heart/101494.jpg,0
100213.jpg,brown_spot,ADT45,72,brown_spot/100213.jpg,0
108593.jpg,normal,ADT45,70,normal/108593.jpg,0
102025.jpg,normal,ADT45,60,normal/102025.jpg,0
105454.jpg,bacterial_leaf_streak,Zonal,70,bacterial_leaf_streak/105454.jpg,0
104775.jpg,normal,ADT45,60,normal/104775.jpg,0
103952.jpg,blast,ADT45,70,blast/103952.jpg,0
